CN,ISO,Rate
90049010,BE,0.0
90049090,BE,0.0
39269060,BE,0.0
48189010,BE,0.0
48189090,BE,0.0
63079093,BE,0.0
63079095,BE,0.0
740400,BE,0.0
750300,BE,0.0
760200,BE,0.0
78020000,BE,0.0
79020000,BE,0.0
80020000,BE,0.0
81019700,BE,0.0
81060010,BE,0.0
81073000,BE,0.0
81083000,BE,0.0
81122110,BE,0.0
81129210,BE,0.0
90183900,BE,6.0
90192000,BE,6.0
8713,BE,6.0
87142000,BE,6.0
87168000,BE,6.0
90191090,BE,6.0
90192000,BE,6.0
94049090,BE,6.0
85065090,BE,6.0
85076000,BE,6.0
85235110,BE,6.0
85235190,BE,6.0
85437090,BE,6.0
90189084,BE,6.0
90192000,BE,6.0
94029000,BE,6.0
8506,BE,6.0
9021,BE,6.0
90183900,BE,6.0
90189050,BE,6.0
90278017,BE,6.0
66020000,BE,6.0
85232919,BE,6.0
85437090,BE,6.0
90051000,BE,6.0
90058000,BE,6.0
90138090,BE,6.0
90141000,BE,6.0
901510,BE,6.0
9017,BE,6.0
9101,BE,6.0
9102,BE,6.0
9103,BE,6.0
9105,BE,6.0
29151100,BE,0.0
29151200,BE,0.0
29182100,BE,0.0
48189010,BE,0.0
56031110,BE,0.0
56039490,BE,0.0
63079092,BE,0.0
84138100,BE,0.0
85285291,BE,0.0
85285299,BE,0.0
85285900,BE,0.0
90189050,BE,0.0
90189060,BE,0.0
90189084,BE,0.0
901920,BE,0.0
90192090,BE,0.0
39172110,BE,0.0
39172190,BE,0.0
39172210,BE,0.0
39172290,BE,0.0
39172310,BE,0.0
39172390,BE,0.0
39172900,BE,0.0
39173100,BE,0.0
39173200,BE,0.0
39173300,BE,0.0
39173900,BE,0.0
85437090,BE,0.0
901920,BE,0.0
90192010,BE,0.0
90192020,BE,0.0
90192090,BE,0.0
39262000,BE,0.0
40151100,BE,0.0
40151900,BE,0.0
61161020,BE,0.0
61161080,BE,0.0
62160000,BE,0.0
90200010,BE,0.0
90200090,BE,0.0
961900,BE,6.0
9701,BE,6.0
57,BE,6.0
58050000,BE,6.0
63049100,BE,6.0
63049200,BE,6.0
63049300,BE,6.0
63049900,BE,6.0
97019000,BE,6.0
97060000,BE,6.0
97019000,BE,6.0
97060000,BE,6.0
97020000,BE,6.0
97030000,BE,6.0
97030000,BE,6.0
97060000,BE,6.0
97030000,BE,6.0
97050000,BE,6.0
30019020,BE,0.0
30029010,BE,0.0
30021300,BE,0.0
30021400,BE,0.0
30021500,BE,0.0
300220,BE,0.0
38220000,BE,0.0
97060000,BE,6.0
22072000,BE,6.0
38089410,BE,6.0
38089420,BE,6.0
38089490,BE,6.0
48189010,BE,6.0
48189090,BE,6.0
63079093,BE,6.0
63079095,BE,6.0
90200010,BE,6.0
90200090,BE,6.0
34011100,BE,0.0
34011900,BE,0.0
34012010,BE,0.0
34012090,BE,0.0
34013000,BE,0.0
34021200,BE,0.0
220300,BE,0.0
2204,BE,0.0
2205,BE,0.0
220600,BE,0.0
2402,BE,0.0
330300,BE,0.0
39262000,BE,6.0
39269097,BE,6.0
40149000,BE,6.0
40159000,BE,6.0
40161000,BE,6.0
40169997,BE,6.0
40170000,BE,6.0
4203,BE,6.0
6103,BE,6.0
6104,BE,6.0
6107,BE,6.0
6108,BE,6.0
6109,BE,6.0
6115,BE,6.0
6116,BE,6.0
611780,BE,6.0
6203,BE,6.0
6204,BE,6.0
6207,BE,6.0
6208,BE,6.0
62129000,BE,6.0
62160000,BE,6.0
62171000,BE,6.0
630790,BE,6.0
65050090,BE,6.0
65069100,BE,6.0
65069990,BE,6.0
39269097,BE,6.0
44219100,BE,6.0
44219910,BE,6.0
44219999,BE,6.0
6914,BE,6.0
741999,BE,6.0
79070000,BE,6.0
40111000,BE,6.0
40121100,BE,6.0
40122000,BE,6.0
40132000,BE,6.0
8703,BE,6.0
8708,BE,6.0
0101,BE,6.0
0102,BE,6.0
0103,BE,6.0
0104,BE,6.0
0105,BE,6.0
01061410,BE,6.0
01061900,BE,6.0
01063300,BE,6.0
01063910,BE,6.0
02,BE,6.0
05040000,BE,6.0
05119985,BE,6.0
160100,BE,6.0
1602,BE,6.0
01069000,BE,6.0
42010000,BE,6.0
0301,BE,6.0
0302,BE,6.0
0303,BE,6.0
0304,BE,6.0
0305,BE,6.0
0306,BE,6.0
0307,BE,6.0
06,BE,6.0
14019000,BE,6.0
44011100,BE,6.0
44011200,BE,6.0
44013100,BE,6.0
44013900,BE,6.0
44014010,BE,6.0
44014090,BE,6.0
44031100,BE,6.0
44031200,BE,6.0
440321,BE,6.0
53011000,BE,6.0
53012100,BE,6.0
53012900,BE,6.0
4901,BE,6.0
4902,BE,6.0
49030000,BE,6.0
49040000,BE,6.0
49111010,BE,6.0
49111090,BE,6.0
39269097,BE,0.0
48189010,BE,0.0
62102000,BE,0.0
62103000,BE,0.0
62104000,BE,0.0
62105000,BE,0.0
63079098,BE,0.0
0308,BE,6.0
160300,BE,6.0
1604,BE,6.0
04,BE,6.0
07,BE,6.0
08,BE,6.0
10,BE,6.0
20,BE,6.0
05119985,BE,6.0
2301,BE,6.0
2302,BE,6.0
2303,BE,6.0
23040000,BE,6.0
23050000,BE,6.0
2306,BE,6.0
230800,BE,6.0
230990,BE,6.0
25010099,BE,6.0
49059100,BE,6.0
49059900,BE,6.0
49119100,BE,6.0
4902,BE,0.0
49070010,BE,0.0
49070030,BE,0.0
49070090,BE,0.0
10,BE,6.0
12,BE,6.0
11,BE,6.0
1211,BE,6.0
13021100,BE,6.0
13021200,BE,6.0
13021300,BE,6.0
13021400,BE,6.0
13021905,BE,6.0
13021970,BE,6.0
13022010,BE,6.0
13022090,BE,6.0
49119100,BE,6.0
61142000,BE,0.0
61143000,BE,0.0
61149000,BE,0.0
62101010,BE,0.0
62101092,BE,0.0
62101098,BE,0.0
14049000,BE,6.0
17,BE,6.0
18,BE,6.0
19,BE,6.0
2007,BE,6.0
2009,BE,6.0
21,BE,6.0
2201,BE,6.0
2202,BE,6.0
22043092,BE,6.0
22043096,BE,6.0
220900,BE,6.0
15,BE,6.0
1517,BE,12.0
25090000,BE,12.0
25222000,BE,12.0
25302000,BE,12.0
28323000,BE,12.0
28332100,BE,12.0
28352400,BE,12.0
2701,BE,12.0
2702,BE,12.0
27040010,BE,12.0
27040030,BE,12.0
27040090,BE,12.0
27131100,BE,12.0
63079010,BE,0.0
90181100,BE,0.0
90181200,BE,0.0
901819,BE,0.0
90181910,BE,0.0
90181990,BE,0.0
90189084,BE,0.0
90221200,BE,0.0
90221400,BE,0.0
1605,BE,6.0
31,BE,12.0
3808,BE,12.0
40117000,BE,12.0
40121900,BE,12.0
40122000,BE,12.0
40139000,BE,12.0
87087099,BE,12.0
87169090,BE,12.0
67041100,BE,6.0
67041900,BE,6.0
67042000,BE,6.0
97040000,BE,0.0
0506,BE,0.0
05119910,BE,0.0
15180010,BE,0.0
35051050,BE,0.0
38063000,BE,0.0
3915,BE,0.0
261900,BE,0.0
84158100,BE,0.0
84158200,BE,0.0
84158300,BE,0.0
84798997,BE,0.0
85098000,BE,0.0
90183110,BE,0.0
90183190,BE,0.0
90183210,BE,0.0
90183290,BE,0.0
90183900,BE,0.0
901890,BE,0.0
90189020,BE,0.0
90189084,BE,0.0
22071000,BE,0.0
22072000,BE,0.0
22089091,BE,0.0
22089099,BE,0.0
84798997,BE,0.0
23,BE,6.0
25010091,BE,6.0
25010099,BE,6.0
28363000,BE,6.0
7318,BE,6.0
81089090,BE,6.0
40040000,BE,0.0
40170000,BE,0.0
41152000,BE,0.0
43018000,BE,0.0
43019000,BE,0.0
4707,BE,0.0
6310,BE,0.0
70010010,BE,0.0
25090000,BE,6.0
25222000,BE,6.0
25302000,BE,6.0
28323000,BE,6.0
28332100,BE,6.0
28352400,BE,6.0
8708,BE,6.0
0401,BE,0.0
0402,BE,0.0
30019020,BE,6.0
30019098,BE,6.0
901831,BE,6.0
90189084,BE,6.0
90183110,BE,6.0
90183190,BE,6.0
90183110,BE,6.0
90183190,BE,6.0
,BE,21.0
0201,IE,0.0
0304,IE,0.0
0401,IE,0.0
07,IE,0.0
0805,IE,0.0
1905,IE,0.0
230800,IE,0.0
30,IE,0.0
30066000,IE,0.0
96190040,IE,0.0
4901,IE,0.0
49030000,IE,0.0
4905,IE,0.0
8713,IE,0.0
9021,IE,0.0
0201,IE,0.0
0304,IE,0.0
0401,IE,0.0
07,IE,0.0
0805,IE,0.0
1905,IE,0.0
2309,IE,0.0
31,IE,0.0
30,IE,0.0
30066000,IE,0.0
8713,IE,0.0
9021,IE,0.0
96190040,IE,0.0
49,IE,0.0
6111,IE,0.0
6201,IE,0.0
6202,IE,0.0
6204,IE,0.0
6207,IE,0.0
6209,IE,0.0
1905,IE,9.0
190531,IE,9.0
190590,IE,9.0
2106,IE,9.0
4901,IE,9.0
4902,IE,9.0
49030000,IE,9.0
49040000,IE,9.0
4905,IE,9.0
49059100,IE,9.0
49100000,IE,9.0
49111010,IE,9.0
4902,IE,9.0
1905,IE,13.5
190520,IE,13.5
190590,IE,13.5
2106,IE,13.5
27,IE,13.5
27012000,IE,13.5
27030000,IE,13.5
27050000,IE,13.5
270900,IE,13.5
27111100,IE,13.5
27111211,IE,13.5
27160000,IE,13.5
4401,IE,13.5
30066000,IE,13.5
40141000,IE,13.5
38245010,IE,13.5
681011,IE,13.5
49119100,IE,13.5
58050000,IE,13.5
6304,IE,13.5
69139093,IE,13.5
69139098,IE,13.5
8201,IE,13.5
94012000,IE,13.5
96190040,IE,13.5
9701,IE,13.5
97020000,IE,13.5
97030000,IE,13.5
97030000,IE,13.5
97030000,IE,13.5
97060000,IE,13.5
01,IE,4.8
,IE,23.0
,SK,20.0
0201,SK,10.0
0203,SK,10.0
0204,SK,10.0
0207,SK,10.0
0208,SK,10.0
0301,SK,10.0
0302,SK,10.0
0304,SK,10.0
0401,SK,10.0
0403,SK,10.0
040510,SK,10.0
0406,SK,10.0
04090000,SK,10.0
0701,SK,10.0
07020000,SK,10.0
0703,SK,10.0
0704,SK,10.0
0705,SK,10.0
070700,SK,10.0
0708,SK,10.0
0709,SK,10.0
0808,SK,10.0
1905,SK,10.0
19059030,SK,10.0
2009,SK,10.0
284440,SK,10.0
29251100,SK,10.0
2941,SK,10.0
30,SK,10.0
38220000,SK,10.0
39229000,SK,10.0
611510,SK,10.0
66020000,SK,10.0
84714900,SK,10.0
851840,SK,10.0
8713,SK,10.0
87142000,SK,10.0
90013000,SK,10.0
900140,SK,10.0
900150,SK,10.0
9021,SK,10.0
961900,SK,10.0
4901,SK,10.0
49021000,SK,10.0
49030000,SK,10.0
49040000,SK,10.0
39269060,EE,0.0
48189010,EE,0.0
48189090,EE,0.0
63079010,EE,0.0
63079093,EE,0.0
63079095,EE,0.0
90200010,EE,0.0
901920,EE,0.0
90192010,EE,0.0
90192020,EE,0.0
90192090,EE,0.0
39172110,EE,0.0
39173900,EE,0.0
90189060,EE,0.0
90192090,EE,0.0
8415,EE,0.0
84798997,EE,0.0
85098000,EE,0.0
90192090,EE,0.0
22071000,EE,0.0
22072000,EE,0.0
22089091,EE,0.0
22089099,EE,0.0
90251120,EE,0.0
90251180,EE,0.0
90251900,EE,0.0
30021300,EE,0.0
30021400,EE,0.0
30021500,EE,0.0
30029090,EE,0.0
38210000,EE,0.0
38220000,EE,0.0
901890,EE,0.0
902780,EE,0.0
90278080,EE,0.0
30021300,EE,0.0
30021400,EE,0.0
30021500,EE,0.0
30039000,EE,0.0
30049000,EE,0.0
84192000,EE,0.0
30022010,EE,0.0
19011000,EE,9.0
19012000,EE,9.0
19059030,EE,9.0
210610,EE,9.0
21069092,EE,9.0
21069098,EE,9.0
22051010,EE,9.0
22089069,EE,9.0
3003,EE,9.0
3004,EE,9.0
30061090,EE,9.0
30063000,EE,9.0
33043000,EE,9.0
33051000,EE,9.0
33059000,EE,9.0
33069000,EE,9.0
28044000,EE,9.0
2844,EE,9.0
28470000,EE,0.0
380894,EE,0.0
29051200,EE,0.0
2909,EE,0.0
29151100,EE,0.0
29151200,EE,0.0
29182100,EE,0.0
3002,EE,9.0
30029030,EE,9.0
30066000,EE,9.0
40141000,EE,9.0
300241,EE,9.0
30024200,EE,9.0
3002,EE,9.0
300290,EE,9.0
30025100,EE,9.0
30025900,EE,9.0
30021200,EE,9.0
30021300,EE,9.0
30021400,EE,9.0
30021500,EE,9.0
30039000,EE,9.0
30049000,EE,9.0
30059050,EE,9.0
30059099,EE,9.0
34013000,EE,9.0
38089490,EE,9.0
30059010,EE,0.0
30059099,EE,0.0
34011100,EE,0.0
34011900,EE,0.0
34012010,EE,0.0
34012090,EE,0.0
34013000,EE,0.0
34021200,EE,0.0
37011000,EE,0.0
37021000,EE,0.0
39262000,EE,0.0
40151100,EE,0.0
40151900,EE,0.0
611610,EE,0.0
62160000,EE,0.0
39262000,EE,0.0
40159000,EE,0.0
48185000,EE,0.0
61130010,EE,0.0
61130090,EE,0.0
6114,EE,0.0
39269097,EE,0.0
40169997,EE,0.0
48189010,EE,0.0
63079098,EE,0.0
39269097,EE,0.0
63062200,EE,0.0
63062900,EE,0.0
94029000,EE,0.0
39269097,EE,0.0
70171000,EE,0.0
70172000,EE,0.0
70179000,EE,0.0
481890,EE,0.0
56031110,EE,0.0
56039490,EE,0.0
63079098,EE,0.0
621010,EE,0.0
62102000,EE,0.0
62103000,EE,0.0
62104000,EE,0.0
62105000,EE,0.0
621132,EE,0.0
621133,EE,0.0
62113900,EE,0.0
621142,EE,0.0
621143,EE,0.0
62114900,EE,0.0
63079092,EE,0.0
65050030,EE,0.0
65050090,EE,0.0
6506,EE,0.0
84138100,EE,0.0
90189050,EE,0.0
90189084,EE,0.0
84248970,EE,0.0
84798997,EE,0.0
85285291,EE,0.0
85285299,EE,0.0
85285900,EE,0.0
85437090,EE,0.0
90184990,EE,0.0
90189084,EE,0.0
90192000,EE,0.0
87139000,EE,0.0
902780,EE,0.0
94029000,EE,0.0
90049010,EE,0.0
90049090,EE,0.0
90181100,EE,0.0
90181200,EE,0.0
90221200,EE,0.0
90221400,EE,0.0
90181910,EE,0.0
90181990,EE,0.0
901890,EE,0.0
901831,EE,0.0
901832,EE,0.0
90183900,EE,0.0
901890,EE,0.0
90189084,EE,0.0
90189020,EE,0.0
90261021,EE,0.0
90261081,EE,0.0
90268020,EE,0.0
90268080,EE,0.0
902780,EE,0.0
39269097,EE,9.0
40169500,EE,9.0
9404,EE,9.0
39241000,EE,9.0
39249000,EE,9.0
39269097,EE,9.0
82100000,EE,9.0
82119100,EE,9.0
82159910,EE,9.0
30051000,EE,9.0
30069100,EE,9.0
40149000,EE,9.0
63079098,EE,9.0
90183900,EE,9.0
392690,EE,9.0
40149000,EE,9.0
39259080,EE,9.0
44219999,EE,9.0
39249000,EE,9.0
44219999,EE,9.0
63079098,EE,9.0
4802,EE,9.0
4805,EE,9.0
4823,EE,9.0
30061010,EE,9.0
39219010,EE,9.0
481890,EE,9.0
61082200,EE,9.0
90183900,EE,9.0
961900,EE,9.0
96190079,EE,9.0
4901,EE,9.0
4902,EE,9.0
49030000,EE,9.0
49040000,EE,9.0
49059100,EE,9.0
4901,EE,9.0
49030000,EE,9.0
49040000,EE,9.0
4911,EE,9.0
49119100,EE,9.0
61,EE,9.0
62,EE,9.0
630790,EE,9.0
65040000,EE,9.0
65050090,EE,9.0
62129000,EE,9.0
63079010,EE,9.0
63079098,EE,9.0
30051000,EE,9.0
3401,EE,9.0
34011900,EE,9.0
6307,EE,9.0
90183900,EE,9.0
90189084,EE,9.0
90192000,EE,9.0
90219090,EE,9.0
66020000,EE,9.0
66039010,EE,9.0
66039090,EE,9.0
8528,EE,9.0
8543,EE,9.0
90049090,EE,9.0
91051100,EE,9.0
91051900,EE,9.0
90138000,EE,9.0
66020000,EE,9.0
66039090,EE,9.0
70151000,EE,9.0
73089098,EE,9.0
8713,EE,9.0
87142000,EE,9.0
90014041,EE,9.0
90014049,EE,9.0
90015041,EE,9.0
90015049,EE,9.0
90031100,EE,9.0
9021,EE,9.0
39,EE,9.0
39249000,EE,9.0
70179000,EE,9.0
73249000,EE,9.0
3926,EE,9.0
72,EE,9.0
8301,EE,9.0
83062900,EE,9.0
8428,EE,9.0
8512,EE,9.0
8708,EE,9.0
8714,EE,9.0
94012000,EE,9.0
73089098,EE,9.0
76109090,EE,9.0
73089098,EE,9.0
73269098,EE,9.0
94029000,EE,9.0
94032080,EE,9.0
39249000,EE,9.0
73269098,EE,9.0
94017100,EE,9.0
94017900,EE,9.0
94018000,EE,9.0
96032980,EE,9.0
39249000,EE,9.0
73269098,EE,9.0
76169990,EE,9.0
82130000,EE,9.0
84231010,EE,9.0
84231090,EE,9.0
902610,EE,9.0
9102,EE,9.0
84289090,EE,9.0
844332,EE,9.0
8471,EE,9.0
8473,EE,9.0
85182100,EE,9.0
85182200,EE,9.0
8528,EE,9.0
8535,EE,9.0
8536,EE,9.0
8543,EE,9.0
85181000,EE,9.0
85182900,EE,9.0
85183000,EE,9.0
8470,EE,9.0
90172090,EE,9.0
90178010,EE,9.0
90178090,EE,9.0
90251920,EE,9.0
90258020,EE,9.0
9031,EE,9.0
84701000,EE,9.0
84718000,EE,9.0
85437090,EE,9.0
84729090,EE,9.0
8517,EE,9.0
8526,EE,9.0
85311030,EE,9.0
85311095,EE,9.0
90141000,EE,9.0
90148000,EE,9.0
8523,EE,9.0
87120070,EE,9.0
90013000,EE,9.0
90031900,EE,9.0
90039000,EE,9.0
90041010,EE,9.0
900490,EE,9.0
9018,EE,9.0
9027,EE,9.0
903300,EE,9.0
901831,EE,9.0
901832,EE,9.0
90183900,EE,9.0
90189084,EE,9.0
90219090,EE,9.0
903300,EE,9.0
90183900,EE,9.0
90189084,EE,9.0
392690,EE,9.0
90189084,EE,9.0
30059099,EE,9.0
3304,EE,9.0
33079000,EE,9.0
34011100,EE,9.0
34013000,EE,9.0
34022090,EE,9.0
90189084,EE,9.0
901910,EE,9.0
90191090,EE,9.0
90191090,EE,9.0
90192000,EE,9.0
30051000,EE,9.0
30059031,EE,9.0
30059050,EE,9.0
30059099,EE,9.0
94013000,EE,9.0
39249000,EE,9.0
9403,EE,9.0
95066200,EE,9.0
95066990,EE,9.0
95069190,EE,9.0
95069990,EE,9.0
9603,EE,9.0
9615,EE,9.0
84729080,EE,9.0
3822,EE,9.0
38221900,EE,9.0
38229000,EE,9.0
,EE,20.0
2828,EL,6.0
3307,EL,6.0
3401,EL,6.0
340120,EL,6.0
3402,EL,6.0
340220,EL,6.0
3808,EL,6.0
3824,EL,6.0
2844,EL,6.0
3002,EL,6.0
3006,EL,6.0
38220000,EL,6.0
3824,EL,6.0
38220000,EL,6.0
8517,EL,6.0
8531,EL,6.0
3926,EL,6.0
66020000,EL,6.0
7326,EL,6.0
8443,EL,6.0
8472,EL,6.0
8523,EL,6.0
3926,EL,6.0
4015,EL,6.0
4818,EL,6.0
6307,EL,6.0
4901,EL,6.0
49030000,EL,6.0
49040000,EL,6.0
8519,EL,6.0
8523,EL,6.0
8543,EL,6.0
4902,EL,6.0
66020000,EL,6.0
8471,EL,6.0
84729090,EL,6.0
8519,EL,6.0
8528,EL,6.0
9017,EL,6.0
9102,EL,6.0
300220,EL,0.0
3005,EL,0.0
38210000,EL,0.0
38220000,EL,0.0
3923,EL,0.0
3926,EL,0.0
7010,EL,0.0
8523,EL,0.0
9018,EL,0.0
9027,EL,0.0
1005,EL,6.0
1103,EL,6.0
1104,EL,6.0
12130000,EL,6.0
1214,EL,6.0
2207,EL,6.0
2301,EL,6.0
2302,EL,6.0
2303,EL,6.0
23040000,EL,6.0
23050000,EL,6.0
2306,EL,6.0
230700,EL,6.0
230800,EL,6.0
2309,EL,6.0
2711,EL,6.0
27160000,EL,6.0
3002,EL,6.0
3003,EL,6.0
3004,EL,6.0
0101,EL,13.0
0102,EL,13.0
0103,EL,13.0
0104,EL,13.0
0105,EL,13.0
0106,EL,13.0
0201,EL,13.0
0202,EL,13.0
0203,EL,13.0
0204,EL,13.0
020500,EL,13.0
0206,EL,13.0
0207,EL,13.0
0208,EL,13.0
0209,EL,13.0
0210,EL,13.0
0301,EL,13.0
0302,EL,13.0
0303,EL,13.0
0304,EL,13.0
0305,EL,13.0
0306,EL,13.0
0307,EL,13.0
0308,EL,13.0
0401,EL,13.0
0402,EL,13.0
0403,EL,13.0
0404,EL,13.0
0405,EL,13.0
0406,EL,13.0
0407,EL,13.0
0408,EL,13.0
04090000,EL,13.0
04100000,EL,13.0
05040000,EL,13.0
0601,EL,13.0
0602,EL,13.0
0701,EL,13.0
07020000,EL,13.0
0703,EL,13.0
0704,EL,13.0
0705,EL,13.0
0706,EL,13.0
070700,EL,13.0
0708,EL,13.0
0709,EL,13.0
0710,EL,13.0
0711,EL,13.0
0712,EL,13.0
0713,EL,13.0
0714,EL,13.0
0801,EL,13.0
0802,EL,13.0
0803,EL,13.0
0804,EL,13.0
0805,EL,13.0
0806,EL,13.0
0807,EL,13.0
0808,EL,13.0
0809,EL,13.0
0810,EL,13.0
0811,EL,13.0
0812,EL,13.0
0813,EL,13.0
08140000,EL,13.0
0901,EL,13.0
0902,EL,13.0
09030000,EL,13.0
0904,EL,13.0
0905,EL,13.0
0906,EL,13.0
0907,EL,13.0
0908,EL,13.0
0909,EL,13.0
0910,EL,13.0
1001,EL,13.0
1002,EL,13.0
1003,EL,13.0
1004,EL,13.0
1005,EL,13.0
1006,EL,13.0
1007,EL,13.0
1008,EL,13.0
110100,EL,13.0
1102,EL,13.0
1103,EL,13.0
1104,EL,13.0
1105,EL,13.0
1106,EL,13.0
1201,EL,13.0
1202,EL,13.0
120400,EL,13.0
1205,EL,13.0
120600,EL,13.0
1207,EL,13.0
1208,EL,13.0
1209,EL,13.0
1507,EL,13.0
1508,EL,13.0
1509,EL,13.0
151000,EL,13.0
1517,EL,13.0
160100,EL,13.0
1602,EL,13.0
160300,EL,13.0
1605,EL,13.0
1701,EL,13.0
1702,EL,13.0
1703,EL,13.0
1704,EL,13.0
18010000,EL,13.0
18020000,EL,13.0
1803,EL,13.0
18040000,EL,13.0
18050000,EL,13.0
1806,EL,13.0
1901,EL,13.0
1902,EL,13.0
19030000,EL,13.0
1904,EL,13.0
1905,EL,13.0
2001,EL,13.0
2002,EL,13.0
2003,EL,13.0
2004,EL,13.0
2005,EL,13.0
200600,EL,13.0
2007,EL,13.0
2008,EL,13.0
2101,EL,13.0
2102,EL,13.0
210500,EL,13.0
220900,EL,13.0
250100,EL,13.0
3922,EL,13.0
66020000,EL,13.0
9018,EL,13.0
9021,EL,13.0
9401,EL,13.0
9401,EL,13.0
961900,EL,13.0
6211,EL,13.0
6910,EL,13.0
7324,EL,13.0
7326,EL,13.0
8428,EL,13.0
8713,EL,13.0
8714,EL,13.0
9403,EL,13.0
9701,EL,13.0
97020000,EL,13.0
97030000,EL,13.0
97040000,EL,13.0
97050000,EL,13.0
97060000,EL,13.0
31010000,EL,13.0
3102,EL,13.0
3103,EL,13.0
3104,EL,13.0
3105,EL,13.0
3808,EL,13.0
0603,EL,13.0
0604,EL,13.0
1108,EL,13.0
1211,EL,13.0
1212,EL,13.0
1301,EL,13.0
1512,EL,13.0
1515,EL,13.0
1516,EL,13.0
1604,EL,13.0
2009,EL,13.0
2103,EL,13.0
2104,EL,13.0
2201,EL,13.0
2106,EL,13.0
2201,EL,13.0
2201,EL,13.0
2202,EL,13.0
2836,EL,13.0
3926,EL,13.0
8108,EL,13.0
9018,EL,13.0
3001,EL,13.0
3002,EL,13.0
3003,EL,13.0
3004,EL,13.0
3005,EL,13.0
3006,EL,13.0
3006,EL,13.0
3926,EL,13.0
4202,EL,13.0
9018,EL,13.0
3922,EL,13.0
6112,EL,13.0
6211,EL,13.0
6212,EL,13.0
9018,EL,6.0
9018,EL,6.0
6115,EL,13.0
6217,EL,13.0
6307,EL,13.0
6506,EL,13.0
9018,EL,13.0
9021,EL,13.0
,EL,24.0
